ID,NUM,STUDY,DATABASE,YEAR,COUNTRY,SITE,NUMBER.LAKES,LAT,LONG,ECOREGION,PERMA.ZONE,LAKE.TYPE,BOTTOM,TALIK,SA,DEPTH,SEASON,YEAR.S,MONTH,PATHWAY,D.METHOD,K600_EQ,K_REF,E.METHOD,E.LOCATION,S.METHOD,D.DAYS,E.DAYS,LENGTH,CH4.D.FLUX,log.CH4.D.FLUX,CH4.E.FLUX,log.CH4.E.FLUX.plus1,Seasonal.Diff.Flux,Seasonal.Ebul,Seasonal.Storage,IBS,TEMP,DOC,PH,ICEFREE.DAYS,CLASS,SIZE,TYPE,GRID_T,NOTES,CD_Pcp_An,BIOME,ANN_T,SUM_T
105,13,Engram et al. 2020,KUHN ,2020,USA,Island_wesy,1,66.513,-164.326,AT,C,T,Y,-,0.0299,-,Icefree,2008,March,E,-,-,-,BT,W,-,2,61,61,-,-,0,0,-,-,-,-,-,-,-,-,SLY,S,Y,14.58,-,284.493,11,-10.45,3.58
106,13,Engram et al. 2020,KUHN ,2020,USA,Tea,1,66.502,-164.328,AT,C,T,Y,-,0.0075,5.9,Icefree,2008,May,E,-,-,-,BT,W ,-,-,1,-,-,-,81.27,1.915241497,-,-,-,-,-,-,-,-,SLY,S,Y,-,-,284.493,11,-10.45,3.58
107,13,Engram et al. 2020,KUHN ,2020,USA,3Loon,1,66.497,-164.254,AT,C,T,Y,-,0.0788,9,Icefree,2008,July,E,-,-,-,BT,W ,-,-,1,-,-,-,57.38,1.766264091,-,-,-,-,-,-,-,-,SLY,S,Y,-,-,314.251,11,-10.45,3.58
108,15,Fan et al. 1992,WIK,1992,USA,ABLE,1,61.06,-162.01,ST,C,T,U,U,-,1,Icefree,1998,July-August,D,EC,-,-,-,-,-,-,-,35,44,1.643452676,-,-,-,-,-,-,-,-,-,-,MLPe,M,Pe,9.62,-,475.962,11,-0.87,10.77
109,16,Ford and Naiman 1988,WIK,1998,Canada,Matamek River Pool,1,50.25,-66,SB,N,BP,M,N,-,3,Icefree,1984,May-October,D,CH,-,-,-,-,-,27,-,180,1,0,-,-,0.2,-,-,-,-,-,-,-,SLOP,S,OP,9.295,-,-,-,2.38,14.98
110,16,Ford and Naiman 1988,WIK,1998,Canada,Muskrat River Pool,1,50.25,-66,SB,N,BP,O,N,-,2,Icefree,1984,May-October,D,CH,-,-,-,-,-,27,-,180,0.4,-0.397940009,-,-,0.1,-,-,-,-,-,-,-,SLOP,S,OP,9.295,-,-,-,2.38,14.98
111,16,Ford and Naiman 1988,WIK,1998,Canada,Beaver Creek Pond,1,50.25,-66,SB,N,BP,O,N,-,0.5,Icefree,1984,May-October,D,CH,-,-,-,-,-,27,-,180,26.9,1.42975228,-,-,5.9,-,-,-,-,-,-,-,SLPe,S,Pe,9.295,-,-,-,2.38,14.98
112,17,Gal'chenko et al. 2001,WIK,2001,Russia,Yaganto,1,64.47,76.58,ST,C,T,M,U,-,3,Icefree,1995,July-August,D,CH,-,-,-,-,-,-,-,15,3.5,0.544068044,-,-,-,-,-,-,-,-,-,-,MLOP,M,OP,9.24,-,553.657,6,-3.68,11.25
113,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 1  Yasavei,1,67.35,78.91,ST,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,5,-,5,13,1.113943352,-,-,-,-,-,-,12.8,-,5.9,-,MLOP,M,OP,5.15,-,645.996,11,-5.56,9.68
114,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 2  Yasavei,1,67.35,78.91,ST,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,5,-,5,13.2,1.120573931,-,-,-,-,-,-,12.9,-,5.8,-,MLOP,M,OP,5.15,-,645.996,11,-5.56,9.68
115,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 3  Yasavei,1,67.35,78.91,ST,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,5,-,5,6.7,0.826074803,-,-,-,-,-,-,13.3,-,6.4,-,MLOP,M,OP,5.15,-,645.996,11,-5.56,9.68
116,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 4  Yasavei,1,67.35,78.91,ST,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,5,-,5,6.5,0.812913357,-,-,-,-,-,-,10.9,-,6.3,-,MLOP,M,OP,5.15,-,645.996,11,-5.56,9.68
117,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 5  Yasavei,1,67.35,78.91,ST,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,5,-,5,12.5,1.096910013,-,-,-,-,-,-,10.2,-,6.5,-,MLOP,M,OP,5.15,-,645.996,11,-5.56,9.68
118,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 1  Gyda,1,70.54,78.32,AT,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,2,-,2,12.7,1.103803721,-,-,-,-,-,-,8.4,-,7.5,-,SLOP,S,OP,3.56,-,366.38,11,-5.56,9.68
119,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 2  Gyda,1,70.54,78.32,AT,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,2,-,2,5.8,0.763427994,-,-,-,-,-,-,8.5,-,7.3,-,SLOP,S,OP,3.56,-,366.38,11,-5.56,9.68
120,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 3  Gyda,1,70.54,78.32,AT,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,2,-,2,8.9,0.949390007,-,-,-,-,-,-,8.1,-,7.2,-,SLOP,S,OP,3.56,-,366.38,11,-5.56,9.68
121,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 4  Gyda,1,70.54,78.32,AT,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,2,-,2,12,1.079181246,-,-,-,-,-,-,8.6,-,7.4,-,SLOP,S,OP,3.56,-,366.38,11,-5.56,9.68
122,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 5  Gyda,1,70.54,78.32,AT,C,U,M,U,-,2.5,Icefree,2010,August,D,CH,-,-,-,-,-,2,-,2,7.9,0.897627091,-,-,-,-,-,-,8.8,-,7.1,-,SLOP,S,OP,3.56,-,366.38,11,-5.56,9.68
123,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 1  Tazovskii,1,67.11,78.55,ST,C,T,P,U,-,3,Icefree,2009,August,D,CH,-,-,-,-,-,3,-,3,70.3,1.846955325,-,-,-,-,-,-,16.6,-,5.2,-,SLPe,S,Pe,5.15,-,645.996,11,-5.56,9.68
124,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 2  Tazovskii,1,67.11,78.55,ST,C,T,P,U,-,3,Icefree,2009,August,D,CH,-,-,-,-,-,3,-,3,59.3,1.773054693,-,-,-,-,-,-,17.7,-,5.3,-,SLPe,S,Pe,5.15,-,645.996,11,-8.08,7.21
125,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 3  Tazovskii,1,67.11,78.55,ST,C,T,P,U,-,3,Icefree,2009,August,D,CH,-,-,-,-,-,3,-,3,25.2,1.401400541,-,-,-,-,-,-,18.4,-,5.3,-,SLPe,S,Pe,5.15,-,645.996,11,-8.08,7.21
126,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 4  Tazovskii,1,67.11,78.55,ST,C,T,P,U,-,3,Icefree,2009,August,D,CH,-,-,-,-,-,3,-,3,18,1.255272505,-,-,-,-,-,-,20,-,5.1,-,SLPe,S,Pe,5.15,-,645.996,11,-8.08,7.21
127,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 5  Tazovskii,1,67.11,78.55,ST,C,T,P,U,-,3,Icefree,2009,August,D,CH,-,-,-,-,-,3,-,3,17.3,1.238046103,-,-,-,-,-,-,17.5,-,5.3,-,SLPe,S,Pe,5.15,-,645.996,11,-8.08,7.21
128,18,Golubyatnikov and Kazantsev 2013,WIK,2013,Russia,Lake 6  Tazovskii,1,67.11,78.55,ST,C,T,P,U,-,3,Icefree,2009,August,D,CH,-,-,-,-,-,3,-,3,19.4,1.28780173,-,-,-,-,-,-,18,-,5.3,-,SLPe,S,Pe,5.15,-,645.996,11,-8.08,7.21
129,19,Hamilton et al. 1994,WIK,1994,Canada,Coastal Fen Ponds,8,51.28,-80.37,SB,S,PP,P,U,0.00047,0.31,Icefree,1990,July-October,D,WS,k = 5.6U - 14.14,Hamilton et al. 1994,-,-,-,5,-,100,160,2.204119983,-,-,-,-,-,-,-,1.025,7.2,-,SLPe,S,Pe,6.445,two different k equations used fro < 3km and > 3km. >3 km is shown here ,703.429,6,-0.22,13.8
130,19,Hamilton et al. 1994,WIK,1994,Canada,Interior Fen Ponds,6,51.3,-80.53,SB,S,PP,P,U,0.00035,0.45,Icefree,1990,July-October,D,WS,k = 5.6U - 14.15,Hamilton et al. 1995,-,-,-,6,-,100,180,2.255272505,-,-,-,-,-,-,-,0.978,7.5,-,SLPe,S,Pe,6.445,two different k equations used fro < 3km and > 3km. >3 km is shown here ,695.865,6,-0.22,13.8
131,19,Hamilton et al. 1994,WIK,1994,Canada,Kinosheo Bog Ponds,10,51.33,-81.5,SB,S,PP,P,U,0.0065,0.71,Icefree,1990,July-October,D,WS,k = 5.6U - 14.16,Hamilton et al. 1996,-,-,-,7,-,100,110,2.041392685,-,-,-,-,-,-,-,2.218,5.9,-,SLPe,S,Pe,6.445,two different k equations used fro < 3km and > 3km. >3 km is shown here ,690.924,6,-0.22,13.8
132,20,Huttunen et al. 2001,WIK,2001,Finland,Postilampi,1,63.03,27.56,SB,N,GP,O,N,0.03,4.3,Icefree,1996,July-October,E,-,-,-,BT,C ,-,-,5,106,-,-,41,1.62324929,-,7.585,-,-,8.55,-,-,185,SLOP,S,OP,7.2075,-,521.866,6,3.75,14.58
133,21,Huttunen et al. 2002,WIK,2002,Finland,Kotsamolampi,1,68.05,27.06,SB,N,GP,U,N,0.01,1.8,Icefree,1995,June-August,D,CH,-,-,-,-,-,3,-,57,3.46,0.539076099,-,-,-,-,-,-,13.9,4.23,4.4,185,SLOP,S,OP,10.76333333,-,522.798,6,0.48,11.83
134,21,Huttunen et al. 2002,WIK,2002,Finland,Jänkäläisenlampi,1,67.1,27.4,SB,N,PP,U,N,0.01,3.2,Icefree,1994,May-September,D,CH,-,-,-,-,-,6,-,117,18.05,1.256477206,-,-,-,-,-,-,14,8.01,6.4,185,SLPe,S,Pe,9.592,-,469.454,6,-0.57,1077
135,22,Huttunen et al. 2003,WIK,2003,Finland,Postilampi,-,63.03,27.56,SB,N,GP,O,N,0.03,4.3,Winter ,1997-1999,May,S,-,-,-,-,-,BT/WS,-,-,-,-,-,20,1.62324929,-,3.7,2.1,-,-,-,-,185,SLPe,S,Pe,14.85,-,521.866,6,3.75,14.58
136,23,Huttunen et al. 2003,WIK,2003,Finland,Postilampi,-,63.03,27.56,SB,N,GP,O,N,0.03,4.3,Icefree,1996-1998,June-August,D,CH,-,-,-,-,-,-,-,-,57.2972973,1.758134137,-,-,10.6,-,-,-,-,-,-,185,SLPe,S,Pe,14.58,-,521.866,6,3.75,14.58
137,24,Huttunen et al. 2004,WIK,2004,Finland,Keiha?sja?rvi ,1,61.54,28.04,SB,N,GP,U,N,0.23,11,Winter ,2000-2002,March/ April,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,3.2,-,6.36,-,MLOP,M,OP,-,-,573.617,6,4.76,15.17
138,25,Jansen et al. 2020,KUHN,2020,Sweden,Villasjön,1,68.21,19.02,ST,S,GP,O,N,0.17,1.3,Icefree,2010-2017,June-September,D,CH,-,-,-,-,-,249,-,100,5.2,0.716003344,-,-,0.78,-,-,-,9.9,-,-,150,MLOP,M,OP,5.015,-,693.159,11,-2.86,7.56
139,25,Jansen et al. 2020,KUHN,2020,Sweden,InreHarrsjön,1,68.21,19.02,ST,S,GP,O,N,0.023,5.2,Icefree,2010-2017,June-September,D,CH,-,-,-,-,-,532,-,100,6.6,0.819543936,-,-,0.99,-,-,-,10.1,-,-,150,SLOP,S,OP,5.015,-,693.159,11,-2.86,7.56
140,25,Jansen et al. 2020,KUHN,2020,Sweden,MellanHarrsjön,1,68.21,19.02,ST,S,GP,O,N,0.01,6.7,Icefree,2010-2017,June-September,D,CH,-,-,-,-,-,525,-,100,8,0.903089987,-,-,1.2,-,-,-,9.2,-,-,150,SLOP,S,OP,5.015,-,693.159,11,-2.86,7.56
141,26,Juutinen et al. 2003,WIK,2003,Finland,Heposälkä,1,62.3,29.3,SB,N,GP,U,N,46,35,Icefree,1995-2000,May-October,D,CH,-,-,-,-,-,7,-,180,7.065217391,0.849125529,-,-,1.3,-,-,-,-,-,-,184,LL,L,-,9.958333333,-,634.744,6,3.7,14.38
142,26,Juutinen et al. 2003,WIK,2003,Finland,Kevatön,1,63.06,27.38,SB,N,GP,M,N,4.3,10.1,Icefree,1995-2000,May-October,D,CH,-,-,-,-,-,7,-,180,36.41304348,1.56125698,-,-,6.7,-,-,-,-,-,-,184,MLOP,M,OP,10.22666667,-,534.72,6,3.58,14.11
143,26,Juutinen et al. 2003,WIK,2003,Finland,Mekrijärvi,1,62.45,31,SB,N,GP,P,N,8.3,3,Icefree,1995-2000,May-October,D,CH,-,-,-,-,-,7,-,180,-,-,-,-,1.4,-,-,-,-,-,-,184,MLPe,M,Pe,9.751666667,-,646.567,6,3.75,14.58
144,27,Juutinen et al. 2009,WIK,2009,Finland,CL,-,-,-,CB,N,GP,U,N,44.26,26.5,Winter ,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,4.5,7.2,185,LL,L,-,-,-,-,-,-,-
145,27,Juutinen et al. 2009,WIK,2009,Finland,CL,1,-,-,CB,N,GP,U,N,44.26,26.5,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,0,0,-,-,0,-,-,-,-,4.5,7.2,185,LL,L,-,9.958333333,-,-,-,-,-
146,27,Juutinen et al. 2009,WIK,2009,Finland,HL,-,-,-,CB,N,GP,U,N,52.75,17.8,Winter ,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,8.1,7.1,185,LL,L,-,-,-,-,-,-,-
147,27,Juutinen et al. 2009,WIK,2009,Finland,HL,2,-,-,CB,N,GP,U,N,52.75,17.8,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,0.434782609,-0.361727836,-,-,0.8,-,-,-,-,8.1,7.1,185,LL,L,-,9.958333333,-,-,-,-,-
148,27,Juutinen et al. 2009,WIK,2009,Finland,HM,-,-,-,CB,N,GP,U,N,20.17,15.6,Winter ,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,7.2,7,185,LL,L,-,-,-,-,-,-,-
149,27,Juutinen et al. 2009,WIK,2009,Finland,HM,4,-,-,CB,N,GP,U,N,20.17,15.6,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,0.57,-0.244125144,-,-,0.1,-,-,-,-,7.2,7,185,LL,L,-,9.958333333,-,-,-,-,-
150,27,Juutinen et al. 2009,WIK,2009,Finland,CSh,-,-,-,CB,N,GP,U,N,0.14,6.2,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,4.5,6.8,185,MLOP,M,OP,-,-,-,-,-,-
151,27,Juutinen et al. 2009,WIK,2009,Finland,CSm&M,-,-,-,CB,N,GP,U,N,1.35,13.4,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,3.6,6.7,185,MLOP,M,OP,-,-,-,-,-,-
152,27,Juutinen et al. 2009,WIK,2009,Finland,CSm&M,17,-,-,CB,N,GP,U,N,1.35,13.4,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,1.28,0.10720997,-,-,0.2,-,-,-,-,3.6,6.7,185,MLOP,M,OP,-,-,-,-,-,-
153,27,Juutinen et al. 2009,WIK,2009,Finland,HSh,-,-,-,CB,N,GP,U,N,0.19,4,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,9.1,6.5,185,MLOP,M,OP,-,-,-,-,-,-
154,27,Juutinen et al. 2009,WIK,2009,Finland,HSh,45,-,-,CB,N,GP,U,N,0.19,4,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,4.1,0.612783857,-,-,0.6,-,-,-,-,9.1,6.5,185,MLOP,M,OP,-,-,-,-,-,-
155,27,Juutinen et al. 2009,WIK,2009,Finland,HSm,-,-,-,CB,N,GP,U,N,1.03,14,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,7.2,6.5,185,MLOP,M,OP,-,-,-,-,-,-
156,27,Juutinen et al. 2009,WIK,2009,Finland,HSm,19,-,-,CB,N,GP,U,N,1.03,14,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,0.75,-0.124938737,-,-,0.1,-,-,-,-,7.2,6.5,185,MLOP,M,OP,-,-,-,-,-,-
157,27,Juutinen et al. 2009,WIK,2009,Finland,NRC,-,-,-,CB,N,GP,U,N,0.52,5.1,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,8.1,6.8,185,MLOP,M,OP,-,-,-,-,-,-
158,27,Juutinen et al. 2009,WIK,2009,Finland,NRC,27,-,-,CB,N,GP,U,N,0.52,5.1,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,3.52,0.546542663,-,-,0.6,-,-,-,-,8.1,6.8,185,MLOP,M,OP,-,-,-,-,-,-
159,27,Juutinen et al. 2009,WIK,2009,Finland,SSh,21,-,-,CB,N,GP,U,N,0.14,6.2,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,1.67,0.222716471,-,-,0.2,-,-,-,-,4.5,6.8,185,MLOP,M,OP,-,-,-,-,-,-
160,27,Juutinen et al. 2009,WIK,2009,Finland,VH,-,-,-,CB,N,GP,U,N,1.4,12.5,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,14.5,6.3,185,MLOP,M,OP,-,-,-,-,-,-
161,27,Juutinen et al. 2009,WIK,2009,Finland,VH,11,-,-,CB,N,GP,U,N,1.4,12.5,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,1.1,0.041392685,-,-,0.1,-,-,-,-,14.4,6.3,185,MLOP,M,OP,-,-,-,-,-,-
162,27,Juutinen et al. 2009,WIK,2009,Finland,VHSh,-,-,-,CB,N,GP,U,N,0.1,3.8,Icefree,1998-1999,March/April/October,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,15.3,6.3,185,MLOP,M,OP,-,-,-,-,-,-
163,27,Juutinen et al. 2009,WIK,2009,Finland,VHSh,57,-,-,CB,N,GP,U,N,0.1,3.8,Icefree,1998-1999,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,3,-,184,3.16,0.499687083,-,-,0.3,-,-,-,-,15.3,6.3,185,MLOP,M,OP,-,-,-,-,-,-
164,28,Karlsson et al. 2013,WIK,2013,Sweden,1,1,68,18,ST,S,GP,O,N,0.136,-,Winter ,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0.5,-,-,-,-,-,MLOP,M,OP,-,-,953.606,11,-3.31,7
165,28,Karlsson et al. 2013,WIK,2013,Sweden,1,-,68,18,ST,S,GP,O,N,0.136,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,12.26993865,-,-,-,2,-,-,-,12.6,-,-,163,MLOP,M,OP,4.818,-,953.606,11,-3.31,7
166,28,Karlsson et al. 2013,WIK,2013,Sweden,6,1,68,18,ST,S,GP,O,N,0.145,-,Winter ,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,MLOP,M,OP,-,-,953.606,11,-3.31,7
167,28,Karlsson et al. 2013,WIK,2013,Sweden,6,-,68,18,ST,S,GP,O,N,0.145,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,63.80368098,-,-,-,10.4,-,-,-,14.15,-,-,163,MLOP,M,OP,4.818,-,953.606,11,-3.31,7
168,28,Karlsson et al. 2013,WIK,2013,Sweden,2,1,68,18,ST,S,GP,O,N,0.071,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,2.9,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
169,28,Karlsson et al. 2013,WIK,2013,Sweden,2,-,68,18,ST,S,GP,O,N,0.071,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,3.067484663,-,-,-,0.5,-,-,-,-,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
170,28,Karlsson et al. 2013,WIK,2013,Sweden,3,1,68,18,ST,S,GP,O,N,0.009,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,2.9,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
171,28,Karlsson et al. 2013,WIK,2013,Sweden,3,-,68,18,ST,S,GP,O,N,0.009,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,3.680981595,-,-,-,0.6,-,-,-,8,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
172,28,Karlsson et al. 2013,WIK,2013,Sweden,4,1,68,18,ST,S,GP,O,N,0.011,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,2.6,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
173,28,Karlsson et al. 2013,WIK,2013,Sweden,4,-,68,18,ST,S,GP,O,N,0.011,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,4.294478528,-,-,-,0.7,-,-,-,13.1,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
174,28,Karlsson et al. 2013,WIK,2013,Sweden,7,1,68,18,ST,S,GP,O,N,0.07,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0.5,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
175,28,Karlsson et al. 2013,WIK,2013,Sweden,7,-,68,18,ST,S,GP,O,N,0.07,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,4.294478528,-,-,-,0.7,-,-,-,12.5,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
176,28,Karlsson et al. 2013,WIK,2013,Sweden,8,1,68,18,ST,S,GP,O,N,0.037,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0.2,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
177,28,Karlsson et al. 2013,WIK,2013,Sweden,8,-,68,18,ST,S,GP,O,N,0.037,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,6.134969325,-,-,-,1,-,-,-,12.7,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
178,28,Karlsson et al. 2013,WIK,2013,Sweden,9,1,68,18,ST,S,GP,O,N,0.056,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0.2,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
179,28,Karlsson et al. 2013,WIK,2013,Sweden,9,-,68,18,ST,S,GP,O,N,0.056,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,6.134969325,-,-,-,1,-,-,-,11.17,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
180,28,Karlsson et al. 2013,WIK,2013,Sweden,13,1,68,18,ST,S,GP,O,N,0.009,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0.1,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
181,28,Karlsson et al. 2013,WIK,2013,Sweden,13,-,68,18,ST,S,GP,O,N,0.009,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,7.36196319,-,-,-,1.2,-,-,-,12,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
182,28,Karlsson et al. 2013,WIK,2013,Sweden,14,1,68,18,ST,S,GP,O,N,0.006,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
183,28,Karlsson et al. 2013,WIK,2013,Sweden,14,-,68,18,ST,S,GP,O,N,0.006,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,8.588957055,-,-,-,1.4,-,-,-,12.3,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
184,28,Karlsson et al. 2013,WIK,2013,Sweden,20,1,68,18,ST,S,GP,O,N,0.023,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,2.2,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
185,28,Karlsson et al. 2013,WIK,2013,Sweden,20,-,68,18,ST,S,GP,O,N,0.023,-,Icefree,2009,May-October,D,WS,k = 2.07 + 0.215*U^(1.7),"Cole and Caraco, 2000",-,-,-,6,-,163,8.588957055,-,-,-,1.4,-,-,-,12.6,-,-,163,SLOP,S,OP,4.818,-,953.606,11,-3.31,7
186,28,Karlsson et al. 2013,WIK,2013,Sweden,24,1,68,18,ST,S,GP,O,N,0.02,-,Winter,2009-2011,April/May,S,-,-,-,-,-,WS,-,-,-,-,-,-,-,-,-,0.4,-,-,-,-,-,SLOP,S,OP,-,-,953.606,11,-3.31,7
187,28,Karlsson et al. 2013,WIK,2013,Sweden,24,-,68,18,ST,S,GP,O,N,0.02,-,Icefree,2009,May-October,D,WS,k = D/(1e-4*(2.56-0.133)*U),Himmelblau 1964,-,-,-,6,-,163,10.42944785,-,-,-,1.7,-,-,-,11.3,-,-,163,SLOP,S,OP,4.818,D = molecular diffusion coefficient from Himmelblau 1964,953.606,11,-3.31,7
